Id,rating
512_165,3.5
770_541,4.0
72_1262,4.0
409_253,3.5
408_44191,3.5
740_57669,3.5
322_3977,3.0
626_1952,3.5
566_1409,3.0
944_65261,3.5
606_91529,4.0
435_908,4.0
740_6157,3.5
355_1968,3.5
12_222,3.5
201_3078,3.5
550_1645,3.5
803_858,4.0
617_1250,3.5
268_2716,3.5
872_39292,3.5
943_122892,3.5
770_527,4.0
494_122882,3.5
3_4022,4.0
321_63072,3.5
548_2054,3.0
757_1884,3.5
606_68954,3.5
695_809,3.5
519_4406,3.5
13_32587,4.0
801_2412,3.5
773_230,3.5
967_3156,3.5
548_57147,3.5
345_2460,3.5
416_3527,3.5
367_115569,3.5
948_1036,4.0
296_55442,3.5
171_3147,4.0
803_3081,3.5
739_69844,3.5
402_33794,4.0
894_2858,4.0
587_4816,3.5
846_3551,3.5
942_1923,3.0
3_3753,3.5
489_1580,3.5
626_40952,3.5
418_3578,4.0
901_54881,3.5
245_940,3.5
148_1222,4.0
548_5505,3.5
491_100556,3.5
544_72386,3.5
304_17,3.5
426_2183,3.0
228_72605,3.5
175_1883,3.5
12_6436,3.5
886_3916,3.5
43_7143,3.5
721_2628,3.0
997_1175,3.5
695_2580,3.5
626_2453,3.5
343_1924,3.5
893_17,3.5
548_74868,3.5
899_79132,4.0
388_2411,3.5
114_194448,3.5
828_2478,3.5
166_648,3.5
653_480,4.0
93_122904,3.5
38_1198,4.0
677_293,4.0
72_2004,3.0
535_1177,3.5
703_377,3.5
774_90576,3.5
220_44974,3.5
376_296,4.0
97_1240,3.5
117_56367,3.5
709_6383,3.5
181_96829,3.5
201_2188,3.5
624_491,3.5
757_6874,3.5
144_480,4.0
13_8961,3.5
738_1265,4.0
499_1544,3.5
45_766,3.5
468_1639,3.5
211_4226,4.0
997_5735,3.5
902_3578,4.0
997_182715,3.5
871_62644,3.5
249_4008,3.5
25_356,4.0
541_85312,3.5
95_164411,3.5
732_708,4.0
445_58559,4.0
300_88125,3.5
934_880,3.0
450_2762,3.5
806_2333,3.5
89_5952,4.0
548_93578,3.5
648_81845,3.5
102_5288,3.5
8_358,3.5
860_4474,3.0
695_1869,3.5
74_231,3.0
389_1641,3.5
302_6365,3.0
570_1079,4.0
232_728,3.5
501_500,3.5
857_1721,3.5
947_7162,3.5
414_1084,3.5
426_93040,3.5
538_91529,4.0
696_1203,4.0
472_1380,3.5
38_6537,3.5
519_5152,3.5
948_2130,3.5
396_118,3.5
626_2021,2.5
600_58,3.5
832_2028,4.0
836_2746,3.5
440_2657,3.5
456_96610,3.5
967_140144,3.5
548_103048,3.5
592_3921,3.5
919_69784,3.5
249_288,3.5
727_3114,4.0
315_225,3.5
801_97921,3.5
431_969,3.5
379_480,4.0
597_1274,3.5
942_2671,3.5
649_1921,3.5
72_2916,3.5
139_4378,3.5
548_101360,3.5
896_4993,4.0
675_1079,4.0
947_44191,4.0
171_39,3.5
828_527,4.0
362_119145,3.5
426_63062,3.0
686_1172,3.5
606_5903,3.5
440_3979,3.5
554_52281,3.5
619_114935,3.5
997_171845,3.5
278_1080,3.5
230_830,3.0
548_72176,3.5
709_6333,3.5
871_102880,3.0
538_89745,3.5
214_432,3.0
548_72731,3.5
703_587,3.0
548_112625,3.5
999_172,3.5
294_5995,3.5
19_1367,3.0
131_8493,3.5
72_3844,3.5
598_3452,3.5
848_85259,3.5
999_1036,4.0
174_1073,3.5
426_40583,3.5
459_2046,3.5
519_1965,3.5
967_5952,3.5
997_36850,3.5
514_52952,3.5
653_3826,3.0
67_2017,3.5
477_4808,3.5
477_6539,3.5
927_3476,4.0
653_2394,3.5
521_45722,3.5
740_52973,3.5
302_68554,3.5
805_1015,3.5
960_3753,3.0
12_1882,3.5
597_3273,3.0
997_91842,3.5
847_2018,3.5
175_1037,3.0
892_119,3.5
695_663,3.5
948_4784,3.5
374_160,3.0
847_6002,3.5
944_33679,3.5
902_3156,3.5
17_68954,3.5
152_3994,4.0
944_2028,4.0
918_2012,3.5
997_1805,3.5
364_4979,3.5
175_1222,4.0
871_2340,3.5
280_2433,3.5
56_296,4.0
886_96610,3.5
801_111759,4.0
587_1704,4.0
944_3301,3.5
933_1953,3.5
653_5816,3.5
208_380,3.5
413_136020,3.5
235_480,4.0
368_77561,3.5
859_2599,4.0
757_6755,3.5
853_95,3.5
904_919,3.0
96_59315,4.0
931_454,3.5
767_196,3.5
801_134853,3.5
446_1644,3.0
321_3744,3.5
281_1299,3.5
541_192385,3.5
247_2269,3.5
141_587,3.0
548_115569,3.5
707_2951,4.0
228_2,3.5
953_3354,3.5
572_4306,4.0
450_71867,3.5
320_5902,3.5
815_1573,3.0
523_1479,3.0
472_3254,3.0
450_91126,3.5
597_2174,4.0
388_1221,4.5
640_634,3.5
544_356,4.0
102_4474,3.5
419_58559,4.0
519_292,3.5
212_2712,3.0
851_230,3.5
541_163995,3.5
31_2520,3.5
148_58559,4.0
206_1394,3.5
473_2881,3.5
641_1729,3.5
892_553,3.5
541_7254,3.5
12_585,3.5
624_339,3.5
31_2539,3.5
426_27834,3.5
519_432,3.0
154_2762,3.5
522_4226,4.0
321_89774,3.5
842_370,3.0
462_40278,3.5
36_497,4.0
181_1372,3.5
541_5956,3.5
256_1,3.5
427_107,3.5
561_2912,3.5
840_378,3.5
584_4734,3.5
751_1591,3.0
757_2112,3.5
847_858,4.0
910_53125,3.5
997_8644,3.5
91_109374,4.0
548_109376,3.5
855_2068,3.5
566_4787,3.5
965_541,4.0
243_102686,3.5
967_68319,3.0
859_8644,4.0
405_17,3.5
626_1393,3.5
755_106782,4.0
653_81834,4.0
803_2511,3.5
494_333,3.5
722_7570,3.5
839_3255,3.5
407_605,3.5
597_1220,3.5
679_41566,3.5
817_480,4.0
484_376,3.5
62_356,4.0
565_484,3.5
860_2707,3.5
964_919,3.0
924_6596,3.5
695_2450,3.5
125_1747,3.5
477_8965,3.5
226_3852,4.0
626_4804,3.5
865_3210,3.5
876_379,3.5
610_593,4.0
29_1034,3.5
423_2541,3.0
760_3269,3.5
906_166635,3.5
5_1035,4.0
694_2273,3.5
871_49530,3.5
141_597,3.5
230_1293,3.5
538_67267,3.5
187_1609,3.5
649_2105,3.5
120_3397,3.5
494_6264,3.5
768_4226,4.0
163_5585,3.5
783_296,4.0
865_3363,3.5
193_5876,3.5
527_480,4.0
938_2628,3.0
846_930,4.0
819_6870,3.5
740_140174,3.5
554_87306,3.0
842_380,3.5
939_2321,3.5
779_208,3.0
642_2640,3.5
993_215,3.5
833_292,3.5
440_55290,3.5
321_53123,3.5
242_3793,3.5
411_858,4.0
181_133771,3.5
983_5556,3.5
823_161,3.5
587_3857,3.5
403_113741,3.5
709_2011,3.5
924_52722,3.5
95_84152,3.5
440_25764,3.5
481_60684,3.5
860_1627,3.0
334_2427,3.0
201_1175,3.5
309_490,3.5
527_134368,3.5
323_720,4.0
489_260,4.0
626_1927,4.0
439_1089,4.0
474_236,3.5
318_34437,3.5
712_5418,4.0
793_5218,3.5
439_35836,3.5
72_1224,3.5
187_103883,3.5
969_62,3.5
974_935,3.5
740_87520,3.5
370_150,4.0
567_1573,3.0
216_1721,3.5
644_380,3.5
802_92509,3.5
752_367,3.5
494_1198,4.0
494_102125,3.5
418_2109,3.5
521_593,4.0
514_7438,3.5
359_2827,3.5
216_3949,4.0
122_288,3.5
358_74458,4.0
847_55442,3.5
631_367,3.5
613_223,3.5
388_296,4.0
847_93723,3.5
133_444,3.5
317_4340,3.5
686_595,3.5
768_7143,3.5
426_3728,3.0
406_96861,3.5
651_1608,3.0
596_1917,3.5
541_33166,3.5
406_8368,3.5
499_608,4.0
357_1748,3.5
163_5139,3.5
864_249,3.5
955_356,4.0
95_858,4.0
364_6620,3.5
155_5349,3.5
261_1653,3.5
446_1376,3.5
519_4339,3.5
359_2670,3.5
136_367,3.5
836_1367,3.0
997_188043,3.5
847_2927,3.5
626_46578,3.5
924_5943,3.5
142_3476,4.0
894_4121,3.5
439_79702,3.0
890_150,4.0
904_60397,3.5
166_2144,4.0
460_8361,3.0
279_1193,4.0
700_2959,4.0
277_3435,4.0
795_653,3.5
251_5679,3.5
370_908,4.0
695_519,3.5
430_19,2.5
462_4993,4.0
936_593,4.0
368_364,4.0
994_350,3.5
395_1552,3.5
541_3822,3.5
860_4572,3.0
959_1358,4.0
548_3452,3.5
165_318,4.5
110_1246,4.0
947_92259,4.0
904_3911,3.5
648_46530,3.5
981_48304,3.5
350_6238,3.5
933_1208,4.0
405_32,3.5
190_1213,4.0
541_172439,3.5
477_500,3.5
488_2863,3.5
212_2606,3.5
426_1485,3.0
626_4471,3.5
860_253,3.0
57_50685,3.5
927_3478,3.5
894_585,3.5
992_207,3.5
846_1674,3.5
894_66,3.5
854_293,4.0
61_543,3.5
975_356,4.0
378_31221,3.5
606_31225,3.5
284_88125,3.5
697_780,3.5
431_592,3.5
955_1732,4.0
697_1573,3.0
548_89060,3.5
799_92643,3.5
426_1234,4.0
859_1270,4.0
159_1485,3.5
392_1097,4.0
770_54001,3.5
570_222,3.5
922_178,3.5
320_1476,3.5
952_170705,3.5
689_3415,3.5
541_741,3.5
19_85179,3.5
120_2231,3.5
399_260,4.0
848_8373,3.5
72_2353,3.5
757_3831,3.5
181_145,3.5
686_3615,3.5
986_112,3.5
734_4041,3.5
396_1453,3.5
172_97938,3.5
187_80727,3.5
997_57669,3.5
460_100302,3.5
455_1270,4.0
224_780,3.5
477_2354,3.5
185_1210,4.0
828_1485,3.5
441_2710,3.0
958_122,3.5
847_178477,3.5
334_1209,3.5
968_4448,3.5
997_6975,3.5
9_1265,4.0
626_3932,3.0
906_4270,3.0
587_3981,3.5
101_296,4.0
59_8690,3.5
910_78499,4.0
435_800,3.5
548_144464,3.5
213_1673,3.5
986_108,3.5
94_587,3.0
2_1968,3.5
548_4489,3.5
724_10,3.5
120_3826,3.0
587_2023,3.5
628_81564,3.5
648_60941,3.5
404_153,3.0
643_454,3.5
203_260,4.0
61_3275,3.5
919_3556,3.5
679_4873,3.5
803_3668,3.5
468_1747,3.5
979_3911,3.5
402_1028,3.5
837_7484,3.5
477_4447,3.5
609_440,3.5
927_1374,3.5
757_1395,3.5
387_3082,3.5
166_434,3.5
166_3334,3.5
933_1221,4.5
846_5203,3.5
142_69122,3.5
675_6373,3.5
381_4728,3.5
548_92048,3.5
61_2306,3.5
933_290,3.5
497_1272,4.0
997_5502,3.5
226_168,3.5
459_2396,4.0
995_2355,3.5
860_318,4.0
740_97752,3.5
358_136864,3.5
242_4306,3.5
828_3968,3.5
848_5501,3.5
166_2095,3.5
357_4356,3.5
846_3827,3.0
511_3671,3.5
226_1732,4.0
141_161,3.5
66_784,3.0
567_4105,3.5
606_48738,3.5
861_2288,3.5
944_6711,3.5
527_61323,3.5
174_4776,3.5
12_6773,3.5
694_2150,3.5
519_4710,3.5
755_1921,3.5
211_608,4.0
872_2571,4.0
406_95875,3.5
745_524,3.5
247_1230,4.0
787_281,3.5
834_608,4.0
904_4973,4.0
586_3457,3.5
768_2997,4.0
595_110,4.0
491_68237,3.5
444_2959,4.0
927_4322,3.5
323_1265,4.0
632_1580,3.5
13_61024,3.5
304_281,3.5
581_7004,3.5
935_73017,4.0
95_2959,4.0
984_119,3.5
960_7162,3.5
626_3697,3.0
847_3742,3.5
57_216,3.5
450_2502,4.0
50_4148,3.5
271_5064,3.5
8_1270,4.0
859_2724,3.5
548_89745,3.5
57_5378,3.5
945_780,3.5
697_6873,3.5
572_2371,4.0
548_80549,3.5
187_61240,3.5
3_49822,3.5
695_1431,3.5
402_1136,4.0
181_110,4.0
285_1962,3.5
107_6870,3.5
750_293,4.0
217_6942,3.5
628_103253,3.5
910_69844,3.5
805_1135,3.0
12_3831,3.5
803_1080,3.5
325_18,3.5
230_359,3.5
181_6539,3.5
359_1252,4.0
919_3826,3.0
267_4144,3.5
561_3052,4.0
993_590,3.5
803_2791,3.5
352_34,4.0
927_1186,3.5
772_1641,3.5
983_1375,3.5
18_1080,3.5
762_2558,3.5
887_5349,3.5
521_55118,3.5
456_1645,3.5
138_2572,3.5
836_1821,3.5
3_91542,3.5
240_1645,3.5
828_953,3.5
154_90249,3.5
566_1569,3.5
647_68237,3.5
64_6539,3.5
75_2724,3.0
515_8711,3.5
890_380,3.5
519_508,3.5
756_2012,3.5
671_235,3.5
821_1028,4.0
909_1952,3.5
757_44191,3.5
395_6155,3.0
644_150,4.0
972_7160,3.5
321_1974,3.5
823_236,3.5
928_7153,4.0
304_434,3.5
526_786,3.5
357_1307,4.0
80_3639,3.5
847_2694,3.5
346_2485,3.5
174_67408,3.5
431_3836,3.5
624_468,3.5
285_1387,3.5
633_1407,3.5
213_8337,3.5
185_3578,4.0
901_6290,3.5
492_1617,4.0
846_3261,3.5
847_171013,3.5
623_1459,3.5
301_32,3.5
12_351,3.5
226_736,3.5
973_112852,3.5
828_964,3.5
321_1587,3.5
107_36535,3.5
695_1907,3.5
243_58998,3.5
181_97188,3.5
31_1270,4.0
882_300,3.5
653_2445,3.5
169_54190,3.5
727_48774,3.5
803_6067,3.5
519_3093,3.5
983_91658,3.5
768_6287,3.0
437_2013,3.5
236_9,3.5
469_4993,4.0
815_337,3.5
608_27800,3.5
359_509,3.5
945_1438,3.5
493_2908,3.5
647_61132,3.5
781_89030,3.5
57_2318,3.5
919_480,4.0
696_527,4.0
321_4223,4.0
997_316,3.5
456_4878,4.0
169_4878,4.0
285_1401,3.5
12_1485,3.5
566_1259,3.5
370_1370,3.5
597_65,3.5
304_1584,4.0
292_2916,4.0
189_1300,3.5
472_3000,4.0
460_102445,3.5
125_1640,3.5
395_62081,3.5
120_1422,3.5
359_2916,3.5
610_127019,3.5
61_838,3.5
341_103,3.5
426_7560,3.5
917_2076,3.5
187_86852,3.5
548_102686,3.5
901_47099,3.5
304_2000,3.5
89_141,4.0
31_969,3.5
360_95,3.5
300_109487,4.0
935_91658,3.5
810_2366,3.5
440_5971,3.5
18_589,4.0
217_4975,3.5
986_63,3.5
944_1198,4.0
755_1193,4.0
574_1961,4.0
538_7173,3.5
847_2654,3.5
240_3439,3.5
778_589,4.0
174_318,4.5
567_2762,3.5
360_673,3.0
462_223,3.5
361_2014,3.5
847_6617,3.5
757_1914,3.5
793_2,3.5
181_2232,3.5
446_2253,3.5
187_8947,3.5
309_552,3.5
67_2174,3.5
955_55765,3.5
321_139385,3.5
860_2334,3.5
501_39,3.5
559_74,3.5
788_1136,4.0
169_5,3.5
822_1263,3.5
605_1080,3.5
243_4388,3.5
572_593,4.5
494_4306,3.5
273_1213,4.0
495_3471,4.0
983_4349,3.5
598_54272,4.0
348_1597,3.5
468_3452,3.5
955_2706,3.0
639_2393,3.5
803_370,3.0
379_1307,4.0
563_8961,4.0
187_48518,3.5
938_1213,4.0
858_1721,3.5
801_60950,3.5
527_41566,3.5
743_7254,3.5
235_1285,3.5
255_1136,4.0
901_4643,3.5
551_7153,4.0
159_7254,3.5
309_161,3.5
411_480,4.0
797_4308,3.5
859_307,4.0
968_595,3.5
580_19,2.5
635_102125,3.5
285_440,3.5
875_2762,3.5
757_4889,3.5
771_292,3.5
13_8957,3.0
548_1883,3.5
859_6377,4.0
968_1246,4.0
3_6283,3.5
939_4226,4.0
9_589,4.0
927_1333,3.5
446_903,4.0
649_4639,3.5
322_2561,3.5
321_3752,3.0
187_56805,3.5
396_1646,3.5
939_8969,3.5
925_364,4.0
801_156605,3.5
891_3481,3.5
649_800,3.5
997_111113,3.5
648_106438,3.5
162_158,3.0
531_2142,3.5
173_17,3.5
847_98056,3.5
195_88129,4.0
388_2403,3.0
308_5464,3.5
414_1136,4.0
968_1704,4.0
826_586,3.0
215_788,3.0
852_2691,3.5
315_590,3.5
917_2985,3.5
548_31889,3.5
803_3159,3.5
313_1334,3.5
340_653,3.5
793_1291,4.0
153_110102,3.5
4_108932,3.5
331_252,3.5
67_1752,3.5
727_79702,3.5
626_3284,3.5
997_231,3.0
199_542,3.5
815_69122,3.5
486_73017,4.0
418_2028,4.0
598_5816,3.5
860_6541,3.0
697_1918,3.5
218_1370,3.5
80_540,3.0
513_2571,4.0
695_737,3.5
997_7367,3.5
559_708,3.5
924_1270,4.0
604_185,3.0
740_127098,3.5
319_1184,3.5
800_122920,3.5
978_2025,3.5
847_46588,3.5
187_61136,3.5
31_2997,4.0
997_50794,3.5
450_47634,3.5
120_2442,3.5
952_85414,3.5
469_296,4.0
125_780,3.5
117_2858,4.0
695_1887,3.5
588_2145,3.5
541_180273,3.5
189_3481,3.5
807_3996,4.0
548_1010,3.5
207_59369,3.5
321_33794,4.0
653_4402,3.5
487_5416,3.5
892_256,3.5
588_1653,3.5
967_4993,4.0
119_5418,4.0
548_8815,3.5
653_2455,3.0
751_2005,3.5
805_1380,3.5
201_3317,3.0
858_2094,3.0
252_122912,3.0
306_292,3.5
844_2122,3.5
395_111,4.0
803_954,3.5
628_52724,3.5
440_63082,4.0
848_2115,3.5
318_4886,4.0
955_47952,3.5
175_2734,3.5
847_4865,3.5
320_37733,3.5
740_33794,4.0
92_5464,3.5
294_8042,3.5
927_3255,3.5
719_1617,4.0
712_2115,3.5
376_112852,3.5
695_332,3.5
939_1167,3.5
519_165,3.5
434_2443,3.5
388_3753,3.5
591_1483,3.5
871_608,4.0
588_364,4.0
248_72998,3.5
958_17,3.5
187_589,4.0
84_1227,3.5
744_79553,3.5
139_2997,4.0
896_2953,3.5
80_511,3.5
695_1047,3.5
459_2822,3.5
912_1200,4.0
626_2762,3.5
810_1210,4.0
707_2406,4.0
243_90405,3.5
782_64957,3.5
901_3246,3.5
5_593,4.0
544_3067,3.5
477_252,3.5
801_260,4.0
181_5015,3.5
738_3916,3.5
848_50954,3.5
575_86880,3.5
751_1917,3.5
876_3702,3.5
19_1281,3.5
847_2804,3.5
768_134853,3.5
797_2644,3.5
757_49274,3.5
13_48780,3.5
658_2389,3.5
741_2150,3.5
611_3441,3.5
752_364,3.5
626_8665,3.5
446_32,3.5
997_100083,3.5
695_1573,3.0
187_55280,3.5
541_134621,3.5
847_3719,3.5
893_1429,3.5
939_4386,3.5
519_223,3.5
181_122892,3.5
566_2863,3.5
91_108727,3.5
548_8640,3.5
177_552,3.5
525_608,4.0
321_293,4.0
72_236,3.5
807_590,3.5
400_378,3.5
59_5064,3.5
875_2628,3.0
719_1305,3.5
162_2355,3.5
544_7438,3.5
616_2699,3.0
101_44191,3.5
860_1979,3.0
997_45668,3.5
251_4380,3.5
716_44665,3.5
803_2337,3.5
915_344,3.0
847_95558,3.5
181_2470,3.5
494_8665,3.5
72_1036,4.0
734_2117,3.5
999_203,3.5
844_955,3.5
860_5388,3.0
548_95067,3.5
321_81845,3.5
647_119145,3.5
912_77561,3.5
626_2082,3.5
628_48780,4.0
997_157853,3.5
860_1220,3.5
626_3868,3.0
226_4718,3.5
154_81564,3.5
632_1393,4.0
3_8983,3.5
847_69481,3.5
833_8528,3.5
437_1288,4.0
99_1250,3.5
705_52973,3.5
833_2959,4.0
548_70305,3.5
875_5810,3.5
226_1103,3.5
304_745,4.0
181_6709,3.5
828_913,4.0
967_8784,3.5
181_72998,3.5
587_6378,3.5
828_1011,3.5
444_5989,4.0
751_2542,4.0
431_647,3.5
626_919,3.0
713_4011,4.0
901_41627,3.5
515_3507,3.5
880_1293,3.5
999_1343,3.5
450_517,3.5
763_2959,4.0
997_3706,3.5
181_99114,4.0
426_3006,3.0
653_40851,3.0
694_2133,3.5
446_1073,3.5
997_6333,3.5
382_86332,3.5
72_967,3.5
499_3936,3.5
626_8884,3.5
833_45666,3.5
821_379,3.5
653_3863,3.5
859_3476,4.0
791_2355,3.5
947_1676,3.5
893_58,3.5
731_337,3.5
795_4571,3.5
107_5791,3.5
296_3969,3.5
628_85414,3.5
846_3893,3.0
139_1258,4.0
84_5955,3.5
12_46976,3.5
938_805,3.5
514_908,4.0
592_3210,3.5
355_35836,3.5
983_590,3.5
469_73321,3.5
453_500,3.5
904_4896,4.0
705_167746,3.5
715_2248,3.5
354_6155,3.0
875_1092,3.5
548_68552,3.5
81_1354,3.5
155_5445,3.5
803_6210,3.5
358_527,4.0
435_2791,3.5
296_58998,3.5
840_743,3.0
92_8798,4.0
920_823,3.5
155_344,3.0
226_3528,3.5
462_8665,3.5
247_1997,3.5
431_300,3.5
321_2797,3.5
912_49272,4.0
38_3793,3.5
757_47,4.0
541_4366,3.0
858_8985,3.5
228_1196,4.0
757_1301,3.5
426_7325,3.5
756_8798,4.0
3_112552,3.5
968_2700,3.5
152_4034,3.5
626_1022,3.5
757_923,3.5
187_1754,3.5
450_81641,3.5
187_95543,3.5
909_608,4.0
755_74458,4.0
903_1210,4.0
57_538,3.5
942_3977,3.0
462_4022,4.0
406_2028,4.0
147_2064,3.5
102_2917,3.5
590_500,3.5
774_7346,3.5
30_1136,4.0
181_1354,3.5
906_120799,3.5
973_61024,3.5
471_89745,3.5
847_164917,3.5
925_42,3.5
630_2500,3.5
469_94478,3.5
847_50594,3.5
765_2080,3.5
707_344,3.5
801_30707,4.0
171_514,3.5
628_106072,3.0
666_357,3.5
901_1220,3.5
705_1136,4.0
474_47,4.0
645_474,4.0
676_541,4.0
411_4886,4.0
1000_3176,3.0
235_2572,3.5
793_4306,3.5
803_4993,4.0
184_5943,3.5
626_7312,3.5
402_48780,4.0
14_4011,4.0
723_97225,3.5
748_327,3.5
738_420,3.0
120_7,3.5
552_5293,3.5
597_2687,3.5
396_1339,3.5
159_47099,3.5
343_1527,3.5
851_252,3.5
886_71156,3.5
285_556,3.5
757_8876,3.5
887_106782,4.0
909_1210,4.0
541_26082,3.5
969_102,3.0
178_2676,3.5
109_1232,3.5
626_8798,4.0
494_5569,3.5
964_289,3.5
450_96728,3.5
387_3767,3.5
847_114342,3.5
653_70286,4.0
519_2115,3.5
85_296,4.0
359_2021,3.0
3_8865,3.5
462_1617,4.0
868_1967,3.5
548_1090,4.0
868_1270,4.0
705_6377,4.0
648_6296,3.5
973_139385,3.5
61_2502,4.0
359_2918,3.5
187_5804,3.5
550_4022,4.0
187_103755,3.5
101_74458,4.0
462_7386,3.5
904_45186,4.0
846_2987,3.5
427_367,3.5
597_2858,4.5
750_59369,3.5
741_4499,3.5
497_2366,3.5
847_7063,3.5
690_2078,4.0
132_3160,3.5
973_111113,3.5
770_56367,3.5
983_3481,4.0
909_2826,3.5
901_45499,3.0
519_5747,3.5
871_112852,3.5
677_658,3.5
995_1210,4.0
847_1619,3.5
960_7160,3.0
587_5882,3.5
901_7564,3.5
541_32017,3.5
370_3039,3.5
446_4734,3.5
859_4226,4.0
847_5690,3.5
431_1997,3.5
175_17,3.5
607_111362,3.5
848_3753,3.5
445_61132,3.5
575_2804,3.5
131_2406,4.0
747_79132,4.0
861_507,3.5
848_2144,4.0
567_2028,4.0
738_1584,4.0
907_1032,3.5
772_1129,3.5
810_2132,3.5
216_4963,4.0
888_1214,3.5
606_51662,3.5
399_1036,4.0
847_4889,3.5
308_858,4.0
912_8644,3.5
3_65682,3.5
653_3869,3.5
512_837,3.5
648_95510,3.5
315_420,3.0
577_1393,4.0
983_606,3.5
440_4102,3.5
860_6952,3.5
107_1860,3.5
954_858,4.0
159_1282,3.5
676_458,3.5
903_5620,3.5
864_377,3.5
958_597,3.5
122_296,4.0
707_2334,3.5
325_5,3.5
217_2054,3.0
243_63113,3.5
859_2717,3.5
757_5266,3.5
75_8638,3.5
542_111759,4.0
322_2436,3.5
876_3246,3.5
709_4886,4.0
440_6711,3.5
709_5903,3.5
519_1088,3.5
705_81564,3.5
912_66934,3.5
551_2467,3.5
544_33615,3.5
803_5605,3.5
266_1200,4.0
280_1211,3.5
885_2628,3.0
676_733,3.5
676_491,3.5
997_101741,3.5
243_30825,3.5
181_5564,3.5
165_590,3.5
450_41126,3.5
860_5463,3.0
402_1517,3.0
653_3926,3.5
909_2731,4.0
278_1020,3.5
238_1197,4.0
983_94864,3.5
244_590,3.5
870_55908,3.5
304_1641,3.5
709_73017,3.5
860_4498,3.5
901_94024,3.5
321_318,4.5
450_26424,3.5
125_2080,3.5
803_4370,3.5
951_90531,3.5
936_60069,3.5
108_88810,4.0
135_170,3.5
70_2706,3.0
877_1046,3.5
626_4370,3.5
581_2628,3.0
606_2141,3.5
477_7438,3.5
754_457,4.0
388_3247,3.5
751_2700,3.5
871_55721,3.5
437_4705,3.5
891_3039,3.5
608_253,3.5
440_8376,3.5
700_2502,4.0
494_5064,3.5
187_1407,3.5
213_1641,3.5
871_457,4.0
296_98154,3.5
847_3006,3.5
575_919,3.0
634_1411,3.5
211_69122,3.5
933_1094,3.5
930_2045,3.5
705_592,3.5
963_51084,3.5
772_1100,3.0
331_590,3.5
242_41566,3.5
345_842,3.5
626_1387,3.0
675_33794,4.0
402_142488,3.5
277_4436,3.5
608_8607,3.5
977_7373,3.5
40_58559,4.0
983_89470,3.5
836_48,3.5
801_96821,3.5
628_96861,3.5
847_59854,3.5
548_4991,3.5
677_434,3.5
359_2621,3.5
477_3189,3.5
933_923,3.5
993_43652,3.5
211_5501,3.5
358_89774,3.5
610_8376,3.5
626_3635,3.5
939_2612,3.5
431_2371,3.5
9_1030,3.5
169_2125,3.5
58_5060,3.5
638_3,3.5
101_509,3.5
859_1357,4.0
653_8970,3.5
859_8533,4.0
904_1210,4.0
611_1,3.5
675_48516,4.0
402_2294,3.5
23_1092,3.5
757_933,4.0
847_5297,3.5
901_67867,3.5
112_32,3.5
112_1208,4.0
285_1619,3.5
320_51935,3.5
579_2406,4.0
80_2947,3.5
410_193,3.0
548_1617,4.0
242_5816,3.5
387_165,3.5
230_707,3.5
741_86882,3.5
72_3087,3.5
597_6659,3.5
653_3987,3.5
901_3006,3.5
201_2318,3.5
368_2720,3.5
579_44709,3.5
481_56775,3.5
446_1974,3.5
450_6440,3.5
987_1228,3.5
628_106489,3.5
302_91535,3.5
439_64285,3.5
156_1271,4.0
795_3114,4.0
435_6565,3.5
542_152081,3.5
216_6373,3.5
860_4531,3.0
548_39,3.5
462_6764,3.5
61_919,3.0
966_634,3.5
606_70293,3.5
967_101577,3.5
999_1396,3.5
409_1393,4.0
860_6564,3.0
181_163645,3.5
701_6502,3.5
427_47,4.0
171_515,3.5
461_1197,4.0
548_141139,3.5
960_95,3.5
450_87869,3.5
837_40819,3.5
649_1277,3.5
82_356,4.0
832_3521,3.5
713_3793,3.5
440_3022,3.5
80_1729,3.0
382_76093,3.5
775_293,4.0
515_318,4.0
187_96283,3.5
939_5943,3.5
450_26199,3.5
523_665,3.5
19_5839,3.5
707_4022,4.0
319_3039,3.5
125_4025,3.5
120_648,3.5
12_318,4.5
801_61160,3.5
370_1015,3.5
45_296,4.0
538_6711,3.5
31_4370,3.5
468_3646,3.5
109_7361,4.0
31_2791,3.5
324_69644,3.0
657_59315,4.0
402_596,3.5
527_72407,3.0
901_80463,3.5
822_3386,3.5
859_8970,3.5
435_4704,3.5
542_152077,3.5
757_471,3.5
709_4369,3.5
175_2369,3.5
431_2915,3.5
648_3593,3.0
628_129370,3.5
846_2460,3.5
301_117533,3.5
967_72998,3.5
23_913,4.0
216_3418,3.5
437_4306,3.5
847_2936,3.5
519_1208,4.0
195_4993,4.0
624_110,4.0
968_2194,4.0
768_4025,3.5
753_592,3.5
113_4878,4.0
597_441,3.5
72_3755,3.0
634_694,3.5
918_2355,3.5
243_231,3.0
606_70336,3.5
440_6365,3.0
589_480,4.0
12_3317,3.0
952_33794,4.0
801_164179,3.5
847_3536,3.5
820_6,4.0
313_3483,3.5
907_597,3.5
263_3174,3.5
125_3489,3.5
647_115713,3.5
394_1136,4.0
709_84772,3.5
227_2628,3.0
997_155581,3.5
494_175485,3.5
738_6287,3.0
551_3681,4.0
228_55247,3.5
786_5449,3.5
757_4953,3.5
129_2671,3.5
983_2541,3.0
871_33679,3.0
795_53322,3.5
